0,1,2,3,4,5,6,7,8,9,10,11,12
2565998151.299171,2333839815.4354296,2890918594.898967,2562565345.6588516,2252288494.8476896,2274289388.835776,2469058995.6827435,2093988776.4118516,2040404801.9189918,2613282972.1888833,2727876770.706898,2603078560.0813775,2797074220.814049
2751210012.98343,2082727876.744737,2222851006.706859,2430810873.623435,2325102150.5037217,2059732933.0212367,2291833120.002659,2710332447.0169506,2525661780.0703926,2561680269.227703,2480010407.927571,2625720738.3417478,2386922486.6068263
2599990629.0860014,2762304578.387372,2818055741.5301805,2113202556.1738734,2989820416.2475834,2643243840.9869876,2897942019.026753,2265276761.1045804,2436266361.317954,2314305370.5230236,2354720081.931716,2683942266.5354943,2153240363.7906914
2137280695.0730867,2074994204.9698746,2940946107.9513636,2608208699.111509,2111390659.2399418,2497640478.257049,2701249646.043018,2968565549.518278,2468767149.327899,2779321371.747944,2452039555.42898,2404466771.491937,2321434968.4098616
2084518676.0787504,2118401278.134098,2746764719.3541064,2496077370.1231027,2383276243.6741195,2091610286.9343076,2247578440.1575866,2803832443.0536327,2986255943.8864603,2810087455.688685,2372184455.21878,2664611160.08573,2385240555.817376
2285742045.2073812,2092717761.5697494,2492248644.644043,2613780323.83805,2389968688.3709226,2877331079.109991,2945481854.3853455,2181276739.200144,2423483449.5846934,2197456514.0032144,2008383089.5698087,2795702645.9266067,2630182107.5650887
2527649601.811188,2801861960.092933,2697437558.214376,2675540059.3186345,2883689848.591391,2103007249.611787,2285458878.546196,2314417859.0086694,2867916894.5248017,2048847160.22827,2995590492.9680986,2575002476.851906,2652028435.7262044
2734133179.875145,2918789138.6648016,2738340555.1586246,2420235073.835459,2812330172.2888865,2851201287.7708282,2281717948.516232,2586359352.9516783,2958743734.1017694,2226459120.0669813,2048214413.6083672,2498326494.301785,2726365496.4971585
2654665553.19419,2158192895.5768833,2935765295.97525,2783002859.9508038,2310060779.1057863,2486444655.2333913,2097773602.3635404,2422997155.097947,2352146824.089263,2310009203.727106,2817955675.868871,2271988148.7186685,2689159029.923836
2757625375.9479713,2771547826.4020443,2356847521.135378,2281878301.7547836,2786440069.079709,2210862957.256018,2549722239.944192,2872435693.2290154,2876288663.4639707,2618235266.2654843,2897778479.15998,2978350855.891685,2543982534.013685
2051991704.169879,2164868317.2300725,2753207886.3113813,2810815574.582692,2234798864.696713,2435342923.6830025,2973861909.1188655,2089725737.4033144,2376656992.263501,2729451911.416307,2906051917.6409435,2761817660.965825,2385982660.7498
2230736680.1062922,2345683871.9584923,2172211105.202252,2498327235.4807744,2046583050.1953523,2566098039.4600015,2795102587.6296425,2907037830.0404587,2947607869.54206,2511856667.2822175,2355173761.832904,2463567898.8815155,2560486128.171216
2849291014.4218726,2748528322.126828,2620990757.265254,2068378002.521436,2249100851.762793,2120979692.1449358,2403945742.7355247,2701141376.175862,2804458142.092822,2239975214.8269405,2231924069.9563527,2209751396.369494,2856104508.430015
2500539917.026171,2944043097.341673,2852670456.6791754,2343810576.647087,2187527556.0451636,2833636412.0146146,2809906221.6679792,2808166428.47475,2896202805.928619,2335012491.200654,2687745791.639461,2835556559.1303773,2071579007.073413
2187038414.147211,2862224485.522647,2818749426.7744274,2616129354.424479,2039512095.485044,2896283538.950163,2595466636.482985,2118747961.3435824,2925494677.986433,2572895737.60458,2086246711.00443,2005539613.023835,2318803458.178137
2243680898.0450253,2379051708.289083,2480384127.5420737,2206342923.836771,2536180227.6036453,2359915618.342009,2875012708.956003,2115891107.7789307,2974464529.9169507,2360158471.267666,2405724913.6496964,2368909276.246719,2990091504.659605
2446703429.032311,2132117235.9378698,2480281386.964152,2929079457.653476,2188549735.508321,2051290843.841131,2516727694.5739446,2936669455.5556283,2529282032.382398,2213962669.7902656,2914865066.734098,2337439918.027431,2233989817.553343
2339294084.7939253,2880629768.1866097,2960243045.662638,2834870728.6128716,2458704688.956856,2474465094.473088,2349039755.4662204,2727511910.6063876,2769411695.522436,2125278084.6249948,2877207182.7712717,2990807598.410292,2798927551.0401983
2869602592.053453,2605783767.4222035,2424887662.126312,2736403775.0426207,2754441315.716281,2385861509.515183,2614715191.5118303,2405596566.299999,2275583321.575665,2945339656.49466,2706241547.3892784,2297064346.323873,2442213698.543282
2816835820.074188,2553044245.160027,2585283057.3268337,2636704821.398337,2487974273.656949,2216487910.32064,2451051731.3511086,2166685189.3615756,2933140063.1258554,2939951455.5181975,2635939700.610901,2785125951.549634,2586494305.661023
2247095398.5918074,2077670554.7490973,2640341214.068786,2168492657.40438,2317987356.9582458,2780512360.837247,2081939769.5204468,2820601512.3503795,2282835067.1371846,2932989627.195645,2114389831.8332424,2872827571.402468,2644533604.6021347
2730448315.996511,2471262878.985018,2413197647.064267,2271149861.90904,2363506895.5940256,2531475375.247499,2475148299.3165464,2127616648.3811378,2539959950.9637747,2640731547.681565,2970808832.0749745,2904168239.2382026,2876579928.7162433
2504268678.708625,2421185888.128015,2655112099.4307785,2504413342.535802,2256557306.176275,2687618318.1272016,2890726088.4038916,2260192523.6461644,2875189769.6105533,2274922662.4844894,2069298230.9573264,2318940098.9058557,2485559982.2044086
2611901798.578411,2644223706.1817546,2442304520.3557096,2294398790.1697145,2713343231.1825223,2820714573.405933,2964970834.0755525,2664298398.82543,2185382764.232169,2695533506.508009,2500205780.243645,2109842551.2249222,2834036090.117618
2029168979.873128,2803516866.7638655,2737114636.169935,2103940712.6424088,2637660892.9554,2298720965.5976396,2703269577.4319806,2333527337.840235,2286862550.5799255,2232280976.589283,2574976797.3205028,2120243536.0944808,2520387790.566405
2114857876.4398365,2496959653.7931995,2266897102.395509,2549388433.712452,2173277190.6484876,2464259487.1722865,2192882375.361707,2762583394.738306,2078427928.8385324,2644390594.0900655,2682683268.8469777,2520274846.3245606,2258694402.4258895
2048381600.9708207,2511606475.401557,2469529792.649749,2089494837.317503,2909286201.544697,2426857452.660565,2481445473.0345163,2662789919.585108,2499791722.5698643,2780063172.960514,2873904868.549065,2875971997.2938895,2098609230.3994493
2997315930.006386,2232707532.7878003,2087644643.5554335,2535874410.904528,2340555604.4735003,2875436541.5736337,2336432394.6141214,2907456135.258988,2502791251.8361697,2407788912.172256,2915892167.2109985,2381325287.936603,2982550607.8609686
2584402641.8309236,2690566920.5088334,2721974888.242314,2851720691.8856025,2786914282.8561335,2916087782.398954,2810866163.8300743,2886326139.847175,2879692057.4056735,2400052461.6637115,2085258518.4506135,2039565047.6085382,2435803663.8341584
2937383125.032692,2066147791.6028445,2109850363.1220248,2662631167.6621213,2258887279.9535427,2765403476.7529926,2898796368.1825423,2889955416.8677855,2899774633.1211114,2285224466.867941,2978679100.954385,2320090336.4951453,2617484620.956133
2061266883.86686,2983464004.8721223,2795251733.1021433,2446149410.834258,2118890226.4401271,2758836030.5088944,2601077284.744072,2160646233.8439026,2008540542.0746968,2345966585.125009,2964208074.0895433,2432067364.763056,2107028095.5134604
2707854921.2328825,2751436701.3427925,2325780288.140759,2308872994.329586,2123424323.722124,2091249654.4246793,2216389850.8755126,2817121024.9908605,2984336990.8124633,2468562269.824292,2233134443.5748367,2846114058.969706,2186623925.0942197
2051148047.181881,2247540263.872798,2807027706.3329577,2546915715.6524,2135589913.6113098,2109304782.9651415,2888300844.757626,2191483174.454462,2801602651.24582,2010739053.7492588,2880102174.5762324,2930295333.720731,2844969214.4322467
2977191844.737368,2783344328.607486,2494238387.8956714,2726613538.6451964,2255296891.3674583,2038559224.084794,2866822356.50665,2850513787.2618203,2238620070.7169523,2706243743.3024955,2939643025.1150985,2531931679.101561,2945123058.6066217
2220687371.928992,2242876542.1853795,2740715206.410744,2566619602.886087,2098893414.7951758,2639366585.7529197,2745334421.010408,2949043820.154259,2139113768.1455007,2019155934.033249,2142078477.7544823,2883842113.8139067,2481721589.5944076
2505707256.6482425,2497309807.7738066,2719174158.733501,2460873692.9556394,2116161466.8014872,2573687945.274578,2626068667.7402835,2296249315.9615183,2517343308.358889,2892769195.2282443,2205254512.2364874,2092814593.2050848,2761780985.8474607
2284081863.8848624,2639638633.003128,2753621341.255112,2536351607.890543,2551807167.891197,2436215447.711473,2830156348.787592,2890788072.0890536,2617333083.4565473,2007054521.5212214,2653694725.4088144,2558757415.10973,2281522937.0689955
2351725952.632984,2734465416.634967,2429514386.225141,2654171359.8297343,2728284934.298209,2661852866.9672384,2923581282.152236,2792264212.240568,2346700450.5822425,2761939223.5677447,2993059647.035804,2893015072.80486,2098388082.3895147
2111261494.2953227,2643433930.909724,2464904141.369191,2552192025.2724004,2898725268.4956474,2971930495.0636125,2733213944.4217706,2578849080.399025,2079546246.0678902,2686615971.3307376,2246744897.594292,2080527205.9386485,2421984279.696734
2994274796.4386597,2849934456.3033595,2261842849.4122796,2404348841.491804,2307701184.180175,2522873325.8176665,2908389952.6337676,2361688947.2955146,2555006711.1026773,2780415048.6405644,2258431123.3236933,2583228953.502604,2011244500.1343024
2967449440.5469623,2685987951.557107,2127148004.8941243,2269399171.7987003,2656950047.403242,2074431427.7567413,2553700458.8523207,2967674280.298042,2904194937.9159913,2326185751.507561,2800904205.949826,2286503374.703748,2275350290.561144
2613912359.59523,2606479136.8178334,2813781201.9731636,2337388052.020268,2324819062.115116,2441470326.1643543,2618950837.319662,2234378891.2351403,2666974717.2503114,2658690901.475374,2890463394.7655277,2729237500.174518,2861042163.730443
2517232539.3672004,2962750708.1641107,2359470010.372822,2984539109.2249026,2937622594.443998,2360295645.142462,2456594662.7808404,2392847868.091233,2245820410.2172256,2821828072.473107,2748066488.9379396,2783564468.914048,2117920002.5036495
2383445502.956905,2020176148.537452,2579748701.9108586,2717977200.528303,2203199668.167985,2981782030.574626,2231241782.43041,2812053709.5102334,2743768893.714703,2538908221.1673884,2456074858.412104,2933429914.6521497,2516430251.858806
2944917894.044532,2073080351.6996198,2041665212.7423208,2629488967.858468,2772155621.833325,2233236987.0896993,2468287142.181895,2985115387.588715,2379600969.577467,2980441377.171167,2693124695.1772923,2665368877.6458826,2586788682.6866403
2493093245.4717584,2725043107.5174623,2292934052.90841,2461361305.6940546,2102927195.7883613,2198231448.6665893,2700808448.210551,2285122976.9125967,2796818497.438783,2649147196.460227,2271363445.8436794,2968025145.2043138,2714478171.5302553
2016471350.7446823,2214491730.1708937,2375375840.174342,2769809126.7009845,2342919999.708652,2036279308.7479174,2314497036.2832394,2453906970.198206,2337470045.9855947,2228183118.925575,2541881700.0498633,2179656476.719212,2562652316.0493937
2271352692.776495,2780254443.5966067,2841882237.1485267,2609051615.5928216,2513336882.1943216,2824341419.659095,2971817019.246653,2710115816.167624,2748837616.660287,2006649107.688238,2465385641.770181,2183929848.390041,2793005699.4664364
2608010175.423175,2185240826.6531916,2600886183.7376027,2913607690.4942775,2706564578.9426875,2222994079.062346,2136679516.4313097,2546518205.4606805,2178100827.9444265,2497251265.6618547,2288069638.138748,2681813681.5587187,2344651700.580721
2354858926.0299907,2539191844.916436,2485623457.2458477,2102757057.6418571,2357734477.1604815,2651833364.9876413,2112848061.9093225,2293821752.0126023,2654018946.0549397,2700288644.8057957,2179585698.239816,2790168942.6484666,2014400091.2305033
2256080846.4411173,2033076589.0305963,2013643738.1067412,2477134644.339398,2357273290.5116386,2441145673.103054,2720305316.24868,2782063966.925679,2681846669.3814774,2528659708.6353345,2330734288.905271,2116808222.2446775,2704112971.2001195
2248394510.4375744,2198629019.323709,2317084130.9352956,2221661689.469814,2896723939.2854724,2553216904.0160303,2527613968.6205363,2970150005.3529735,2971610646.5291805,2087202663.8599331,2032922715.6156452,2874992341.7773075,2255360583.3687806
2823118967.034315,2589011695.1366806,2363934765.696212,2659937909.524796,2723485820.3239307,2821765229.836361,2097866460.8496485,2171350687.388523,2793245560.8302636,2272278868.298444,2640564143.335083,2687560085.7067227,2781736049.6310167
2094589055.7252493,2875237243.001256,2914008135.561907,2634258870.029247,2223701935.680046,2025759580.2701483,2599687875.805268,2335538948.5365653,2964217151.922516,2411746427.555514,2669181788.435802,2909660795.811486,2521117403.72746
2064559802.0513866,2257837668.1030545,2582499161.9203763,2380583828.529223,2715329932.8934402,2359822739.832895,2165769052.189743,2532875543.3486886,2376682199.8271503,2052161525.197147,2654033080.559911,2490486232.5003123,2278441263.3502073
2950521579.8953667,2252967800.4823976,2629720216.5314283,2965558065.996584,2703109123.8091764,2554736281.050787,2941939697.0465493,2819031189.021329,2482427788.832589,2613193549.772312,2774051891.206188,2497681537.097619,2323160078.8154683
2194805738.1537123,2616653938.7968674,2100315379.0653336,2458948719.457748,2810439071.7713723,2908743888.8847666,2482387695.8489394,2409644625.0935616,2221546490.533128,2856216429.2775683,2525271258.9082127,2466427457.9440494,2726604986.331089
2123438323.396197,2726461625.3709836,2504451831.6582174,2677203816.1753306,2114778015.970442,2755073183.2105775,2487194230.578755,2866426916.0163875,2082614897.8355806,2549144861.9066644,2466468990.584895,2703649018.6765842,2461115118.105952
2177715899.216622,2969338822.983254,2001058236.7547257,2582053254.5123634,2061698518.9740653,2965357667.983381,2023216031.370152,2490123356.4141145,2376672705.877934,2131906231.136552,2019132557.0759594,2968538864.1718655,2145852087.5729823
2487453158.8525567,2726739804.8240995,2118764662.9957576,2023890109.82207,2901340217.8228517,2623098964.9163127,2332345217.371575,2592851110.4492393,2199653440.3758783,2884752795.586896,2590664055.8073726,2631404551.8159256,2263815507.0645533
2242565505.259043,2369168576.730653,2190573222.137603,2738702126.058018,2010378966.2547545,2695108312.614578,2961248310.986111,2718456906.4377017,2218941651.807194,2623718858.98543,2993217842.0187726,2430519344.0691833,2733329843.1680307
2981726691.48855,2359972982.5342064,2937390821.132287,2324214883.638832,2848489405.0572453,2738987362.3721476,2254942574.369387,2472606982.3953543,2771471992.1508718,2428310513.963224,2808061862.97109,2151045063.8040037,2918536591.695186
2724112471.632769,2066446414.3360596,2229373876.6980557,2545433081.23057,2956961754.414306,2916515349.8476996,2538402019.549896,2544971192.00263,2932087546.016036,2960696154.8806696,2361601464.5599036,2170120336.9111648,2967682131.2011275
2748220340.8938117,2508171496.2940855,2945762306.2451735,2267533027.2930636,2179691534.562025,2930757928.947823,2650690063.227842,2939729930.449834,2767835161.39138,2403827526.4378114,2813705856.8096323,2658192596.734875,2536278627.2159925
2411555199.342936,2098870942.1366236,2151438705.348268,2485851438.264845,2150092372.354103,2302204882.2300167,2211599944.3248014,2224612115.083183,2649381122.6998644,2465383363.367501,2597634813.491753,2742880583.686772,2992261987.4026036
2791153949.836095,2754705348.0134563,2853689573.3539104,2770756965.68799,2623604689.714966,2423925628.969665,2105322407.6529276,2455371480.8793564,2094281568.7523825,2179011550.852359,2308315142.5485625,2129991431.1484885,2672516135.542519
2726238083.383352,2749033070.9947505,2832569471.0968766,2818975048.5299754,2040341727.152418,2410459747.7982583,2210367153.4461737,2919941797.4507422,2623272056.9191155,2838510772.6582727,2419241001.1912103,2731794392.0714436,2508081891.2722507
2887437198.388218,2447424368.71544,2091674318.394619,2965665711.5116954,2649450799.3962665,2974717149.367562,2656269832.6414485,2179297923.1121273,2576414576.5835047,2920215076.460133,2335029629.2861443,2431612727.2882032,2359134664.104559
2144156443.1727684,2983803095.0875096,2489724140.57997,2208681145.867674,2975286564.089827,2540969120.9638753,2008031871.5101004,2591789424.07039,2370246318.3869095,2368983811.9300447,2976391497.4454904,2214113612.684082,2733318478.6800785
2421888180.89495,2625738668.397635,2991815521.603685,2389021518.7080836,2529020127.826624,2576407440.8584847,2210538756.8512864,2009387497.5859337,2037887010.734118,2008780464.333168,2122757237.2313874,2119414539.6684,2265410033.8399787
2618656098.945425,2110447036.44435,2849726278.7024207,2513640963.653224,2850587015.260957,2031353061.7262905,2722044112.417104,2521813997.6206236,2397123253.4889274,2563865631.930396,2939787485.226506,2008942936.040797,2763130576.5880413
2622778006.8276434,2348536417.2588353,2800952213.047243,2695542181.267192,2560375642.654378,2121232546.3149333,2433818323.1878448,2202468353.471144,2289051576.6189647,2255061041.041526,2657911751.0194516,2453698367.937597,2573200736.9289627
2615277442.089487,2201619138.2661295,2152990194.2501574,2366324271.039815,2368576006.1167197,2224836890.951359,2502437114.070869,2258027502.718494,2279405518.9380484,2681464395.9952755,2788660160.918297,2386606147.1204424,2621969262.4075446
2063306766.7444506,2306250632.730582,2045358320.8643672,2066255265.6594734,2785957943.4378457,2173692776.0340323,2125419463.200766,2103017762.421755,2941444878.3645077,2282477723.126688,2741547560.043677,2021910889.9255142,2597588385.6260204
2083111380.2677495,2176423785.7250757,2752509914.635447,2108374423.210842,2278312175.199892,2785149257.38043,2175918937.0045304,2849768231.2293687,2881356077.1201925,2364217701.3705673,2260760800.1350784,2877475251.1957493,2613471225.5577273
2432001611.42122,2392219678.0313163,2235301261.998311,2738217397.927575,2025383592.2337773,2784524752.8387647,2151123500.611363,2305760501.6649537,2671100830.2233024,2809621784.650209,2759988884.7663765,2907301382.7406826,2927747424.3799324
2012005213.1204984,2237897209.2377777,2622062150.7883806,2835593325.0868287,2571377188.7821507,2630326869.6799526,2378429083.6391344,2615631433.8184357,2058077829.0428498,2333856353.0217557,2661160533.9405,2125063040.733124,2902510311.399836
2088496662.9385629,2922509634.4348903,2383465014.853438,2020827078.0672479,2034958635.6304843,2845275521.2404447,2056790229.9483132,2436403987.259459,2508832875.854053,2974181369.268766,2607385291.0007086,2641930881.442069,2131265658.7865603
2262138336.580966,2378218796.2338696,2450852268.335837,2718694946.549849,2846591300.7254915,2828710357.456792,2262005751.9728107,2410298567.9875374,2334609391.060668,2865574323.2106833,2127862890.3592129,2567139446.064547,2344860877.0926123
2745390952.345845,2171509690.2630234,2910864771.445948,2726811745.891332,2118517621.6463187,2865091460.0669127,2243932731.3627067,2841295843.0457716,2689257487.291098,2768661463.1136737,2765957416.0668616,2838498704.223583,2603960324.8468676
2404383318.29048,2586003576.009497,2609590180.9423275,2255857614.9599104,2115235823.9134853,2835643533.262026,2495425484.3482924,2355069385.215718,2663170197.7095876,2170361048.239651,2124427434.5044723,2820072627.31599,2279516782.313326
2763117725.236948,2910011297.197728,2752342930.1454186,2131021574.0102127,2307124840.5930705,2915574980.919421,2456213896.569754,2854750255.394073,2132300381.386701,2713950143.290566,2351486886.81834,2616380596.080314,2982576837.2881074
2062621719.2317312,2183576420.8091626,2199794517.3796782,2207732038.478992,2318503039.229746,2724402206.723135,2501082385.6680746,2753954725.6183524,2363430699.2582474,2386916414.4570255,2720468066.1891303,2494982925.509019,2945473570.1516633
2308384340.8844104,2496374202.8106027,2397401683.9771295,2381317773.1745267,2879943831.0717216,2149619749.2039924,2868176074.249785,2181822243.2116446,2244703090.238223,2361454205.262356,2977814148.59359,2688657733.364106,2552361061.696562
2767274561.672916,2712830093.65278,2691627165.449197,2685878836.9774666,2808807490.926468,2928859087.087523,2136117501.2892,2848070549.805149,2256187083.756868,2020638483.3642623,2291808742.8314404,2961866439.8509502,2405171187.0959506
2313145459.595851,2431723495.3241496,2232085668.325425,2445296987.5346165,2622774043.605033,2248596838.522949,2429662659.743598,2182463489.078139,2035932237.8205492,2433119286.7960644,2002997661.8854,2388393048.8281484,2453687373.656293
2405779272.1649947,2869510090.0322757,2206721832.6478558,2034745847.4678833,2209047598.007168,2656778436.1206713,2529756949.7210326,2948496745.759175,2158198404.9142714,2997054320.3198123,2755425232.26739,2659281477.1949263,2530590813.499467
2624492800.8702583,2415869989.493998,2958988215.9968514,2593117579.2156277,2509495383.9158688,2786980749.8561087,2649765387.946637,2502358846.15005,2813433602.551245,2013515398.554147,2500416425.2841415,2989930885.214833,2526787083.058296
2687624431.625354,2956051566.612812,2933234300.0661874,2780354324.622573,2229391494.203349,2010634134.0291994,2609711618.053367,2194675011.70437,2469267200.146719,2765347193.7038507,2969014786.784599,2702444954.2187476,2648827512.48589
2503835495.6121526,2820320395.3259015,2029487423.6487427,2675886919.372914,2599299966.434885,2295953146.333639,2660619454.486669,2482871597.8674297,2659805750.0968337,2129134310.570583,2023815010.958202,2676857355.5845914,2843959573.8832064
2291728556.5961213,2257046674.953159,2353113629.821095,2114696570.172748,2141583005.057103,2106666918.5411398,2139849089.7419446,2627114726.5130677,2043224550.2264798,2383827450.2689543,2008984582.496701,2646543209.892443,2169256695.724591
2286610562.743944,2775390842.9852433,2534692407.7906137,2863829542.454893,2465453184.365431,2405122160.7210674,2797841055.034682,2576203662.7937083,2934022052.1108203,2184206557.741008,2669197597.4519396,2571533191.608438,2954764143.500078
2440316555.9684715,2795894331.7563334,2954397718.649565,2147104217.819966,2107487146.9886696,2594143345.1649466,2188467014.9975867,2154215051.436091,2359522792.8920374,2988002321.4708586,2671761426.7827806,2991209484.591779,2249356381.287076
2754638009.338922,2347206279.715741,2722991462.186782,2246881443.5595427,2762306175.934113,2050104206.0740397,2010142110.2201273,2384071869.3815656,2282417145.576157,2330316350.746141,2273212093.895192,2479418312.3671503,2986088650.313723
2979094042.9202123,2886999835.779596,2689795068.598434,2881788427.622819,2099088633.2521045,2265688907.0782475,2843528921.808771,2942845724.5352216,2134258806.38373,2299905648.577047,2107092036.4266686,2013430513.3822258,2212861931.954739
2210086967.7892942,2796237936.9320774,2951637980.286603,2389327467.3288445,2472838336.1707234,2651963578.2107544,2027567782.5229108,2289326201.463363,2049781358.2803617,2554508444.0447083,2392846729.699463,2842850222.05201,2284891476.695023
2047294198.1337583,2325746174.899957,2524395556.9717884,2711066976.2166862,2266760878.215569,2623401534.000773,2267602998.2816095,2277375043.987589,2069560427.5554986,2264668353.34365,2912697830.2300086,2048699286.8721275,2075289716.616373
2152665464.1763387,2401022259.819988,2424679987.9336085,2756302422.442261,2776697367.810309,2132456592.2171664,2279867073.8266854,2044133374.8371,2071020163.3356578,2019697590.7937937,2204413523.3111916,2534959792.9561877,2408055883.0088854
2283823902.742877,2196566668.697989,2415280336.641692,2378150810.247347,2871985707.3326826,2950118553.637386,2659212124.2746067,2824682476.2741613,2461261414.6129675,2735130434.184163,2320399911.6863494,2773142172.167771,2626891144.452574
2385068792.2727914,2902641941.4419065,2769005416.001577,2250430553.9766793,2990252214.2094502,2323545699.4741077,2668154051.0002046,2744753917.1826916,2303108493.19026,2781512906.4983416,2850566898.483047,2354852301.352291,2048636841.1351056
2743547995.925384,2206820770.141174,2442311993.076619,2447082251.8284054,2522206739.2716627,2945552096.1028304,2410776768.1705885,2639775488.0778894,2366845875.258144,2951868399.792822,2153242907.6478133,2667453468.770137,2993326582.7368956
2596438633.783838,2387733718.2143683,2639839601.8600698,2915076070.6949263,2605764367.0626473,2704415325.898655,2847121945.979718,2923590693.5880427,2453572646.521086,2559692884.288104,2399423553.314875,2419463625.89458,2892476795.6071415
2832703192.1493225,2347748832.69537,2670613124.358282,2749045835.240718,2936561016.060288,2928009125.411732,2440955815.1264915,2285978353.614854,2538246687.9216776,2867148261.614191,2902395548.02854,2897794009.7612967,2329533196.3897786
2922715391.108539,2510532306.267764,2522517395.873684,2451463577.5325184,2149568767.9882708,2226618689.8716383,2842411442.6795144,2406854484.171259,2334556187.4934297,2970267783.3896017,2445780330.953286,2408862989.7551036,2109660287.6910214
2121728862.0051274,2837011325.9872646,2703419466.912842,2728297281.277052,2833193852.396484,2485234445.505865,2003287459.5565314,2777303081.7591476,2878054474.7708154,2938744978.6786118,2503226330.873245,2838275412.586889,2193146174.556692
2422216802.241455,2061221581.265909,2006095206.640603,2512597517.247738,2484530227.491902,2235196346.1602807,2952674049.0093284,2012946394.4036222,2235548615.49675,2556724181.6216974,2272227499.117583,2453297583.034499,2360039590.4269176
2929087746.5000653,2686070016.129526,2155508348.5592666,2559349173.746016,2524125980.630568,2713159247.7043,2494993003.391464,2864436153.0043526,2286359721.2268496,2370207958.0595894,2769220783.2792144,2063983581.844393,2116414162.1830819
2147312375.7188387,2992729601.7430215,2158196393.4777617,2174678190.589017,2500920444.630666,2507709945.3900194,2500271353.5515804,2293194840.946247,2074737506.631662,2324839692.965641,2624928803.917193,2307820631.727726,2730570851.001172
2485639531.2389584,2352574163.052037,2001430375.8588424,2500060129.223229,2473759414.9407496,2003741863.78935,2737004400.0587707,2571754114.04376,2390570323.8455405,2388354067.48,2218964693.606913,2672139803.078304,2363856998.61836
2562688671.5645676,2593984708.732618,2575944929.4744787,2055939248.8853457,2391534461.435188,2935460779.477283,2959575675.8629913,2895194279.555619,2143591191.9485133,2956668277.3313203,2176086402.109866,2264456802.546668,2869433910.065195
2179882654.267862,2239992220.4118886,2117369749.4533927,2884065296.662361,2463146139.630938,2520218793.849459,2813493823.730003,2034588428.3410404,2887964697.555635,2347964699.029493,2461262208.1544895,2976574945.8745947,2768644055.9277105
2688912239.5994406,2020025784.698932,2819457448.3466244,2044864288.1813095,2221843501.6696434,2967204623.469844,2935981573.951946,2727108621.230867,2018788708.6578608,2329349532.605831,2173348460.312753,2120515188.009342,2911013419.525881
2992346818.829814,2510304177.7693443,2574895645.338894,2097922007.283497,2600246943.6567197,2998336190.8835588,2841761279.190623,2488024514.732203,2367147870.797807,2194562451.6370373,2043880013.906779,2923052495.712611,2733185083.975882
2960577409.220645,2390376344.518254,2736131333.047826,2922901414.70717,2581438005.352457,2164225739.2322736,2335756963.9389963,2372905412.1217613,2886862222.478339,2033937674.791085,2984070650.699781,2229015874.420094,2535226917.796165
2245661064.028839,2033522953.7226117,2923785221.200862,2870142345.82869,2593823246.5941844,2331845975.044641,2999785646.906436,2233789356.00256,2001635468.8128693,2078322958.498691,2086145653.1015685,2346006265.907061,2820139285.505824
2729940637.426365,2161869653.1305194,2953059676.6823373,2195395388.210955,2719429802.0416384,2540229359.982114,2822450009.6842937,2013135381.9514167,2016342303.4970753,2032075421.161513,2335709349.3752894,2455837594.244183,2543857452.210701
2871407083.4311104,2373959357.3106623,2378276671.222196,2196733548.7698298,2535138654.5536766,2214172366.24373,2282421059.558936,2443331597.375673,2617883836.8301806,2392772805.01318,2303646271.382107,2623805009.884069,2982209133.8228188
2009385778.413625,2244223613.1889367,2119211804.4772768,2557613329.4064107,2736281903.574128,2346917396.075747,2102879912.7699935,2884115774.7277536,2612540531.618377,2786244237.4886703,2227985872.5988865,2191055133.5753894,2057665629.678369
2869919835.558127,2619198398.5341177,2555957980.4526587,2574689698.8840957,2923616134.279515,2271692992.2209744,2440535631.740992,2221709244.942163,2693924704.9446874,2159552680.5856676,2900533586.1805944,2355001437.9630413,2124820914.8727026
2233347284.7523084,2446068633.908803,2131582621.450541,2196962943.3895063,2865272899.3817177,2960136011.1011214,2954859287.105916,2863815250.3901515,2899378485.2670164,2168398690.7728605,2819924123.1317744,2496981131.5356703,2431606472.013762
2387655378.2306542,2017248590.7796705,2946390158.487366,2008445656.455181,2143749940.7532754,2954460729.2845354,2148021406.9558105,2088281346.76211,2422079045.962907,2453455100.906214,2668509854.2284555,2181287809.18095,2685805921.382428
2726652824.2935853,2095112694.3042223,2829462104.918834,2551005325.868017,2538041453.737934,2735943470.527421,2290685620.4921536,2603715954.4141436,2681168042.95801,2596427848.721272,2522183835.5196705,2147475041.45436,2171406158.2688274
2122442922.9427276,2085607081.2384458,2883153700.6692047,2128831271.3221536,2097341992.6381354,2328667252.8067703,2477835900.14606,2637716835.095845,2830162657.4074254,2155257492.204603,2410105842.720846,2271027382.308937,2326613758.7008033
2077790588.2910602,2039318496.7795017,2949723748.64122,2735422290.979849,2774617934.8696513,2385956043.2340627,2036610488.318583,2784020514.9432416,2014215494.0783427,2703329437.145746,2331947683.937642,2540895661.19098,2979260998.7079225
2508347079.5570955,2629282603.722079,2501813588.811333,2780323509.85794,2300467333.5192943,2575848566.9044485,2235947946.9756255,2354105067.7343316,2672811151.689115,2818801619.152258,2812596087.791642,2459534910.8081512,2622710188.91321
2245558498.3272977,2851085098.4006267,2595502970.352025,2330752525.091511,2639130353.764431,2510665932.2620897,2309716406.9535375,2978664568.6981025,2075837247.6475904,2940082786.3526454,2564099133.735139,2789935723.0729527,2052923866.1385233
