0,1,2,3,4,5,6,7,8,9,10,11
2821829828.0214148,2330869116.4421153,2880398212.90721,2197649927.121458,2188911189.868838,2251671403.6929636,2931944127.8658314,2217253206.77261,2589397919.50305,2067779131.5626974,2463956550.6215935,2013559381.6957612
2726119871.7672615,2548466131.783941,2373496097.7919364,2023529681.6140473,2841386452.0034857,2013714192.6727526,2322331384.148979,2592250696.7006326,2253042422.1258483,2655356766.849948,2588276660.3736944,2751046075.4495263
2028424033.5677261,2157169005.6188693,2221948381.139655,2980703932.376477,2951307223.1785,2184338872.767391,2248831987.0534463,2212105810.057104,2480342690.8165865,2093325099.5159223,2491745063.6301546,2207946772.873882
2020538889.6917999,2963849707.9527993,2415248667.946819,2680704400.3471975,2696250589.2428627,2774372183.3070574,2462305075.0959845,2112171938.0648046,2870031269.578159,2308716740.8519163,2044281883.334874,2182978575.257117
2478090241.919663,2845285806.1324143,2350033383.730475,2186090394.9990673,2112733106.2150905,2860250346.915904,2790567628.2883825,2019502889.5059748,2224847331.6026764,2988601621.996309,2907920320.5426397,2687643029.075438
2316810180.820046,2983446676.5223007,2252639193.2492647,2717675461.2465706,2268845871.5954547,2896677141.7637444,2402378678.4592896,2085683986.530433,2935234346.6331487,2287045875.764478,2673829549.4619474,2911455352.569425
2226583355.8480115,2486469970.602696,2943583510.365289,2940186568.2381916,2997754035.9029126,2734436221.727139,2471848512.6223364,2993615408.4041777,2060477526.180848,2579680223.717842,2272383280.902667,2522828291.737483
2134901733.3429034,2279562826.1966863,2057785001.6200042,2674871332.7215548,2083378346.308566,2905799617.929764,2737763128.8780627,2115840606.042708,2915920353.9972,2240502673.595904,2883306922.317467,2295997650.2114863
2076275459.671966,2891507229.883941,2169192247.2564764,2196121400.967712,2983654455.7860494,2082973670.223248,2211731157.6367707,2304689188.840812,2801334750.476692,2523833460.4266143,2038530770.8535335,2528886973.281488
2041017095.048661,2980718737.983963,2428764622.9637,2639283279.368155,2760653230.2720156,2616533218.705921,2489366387.940716,2196400615.443488,2233550814.1466656,2375968219.908444,2133541984.1554573,2855428077.913493
2882193736.964814,2698991435.7553067,2242049174.3393407,2168218217.7887793,2218215595.138991,2824542811.647069,2364821309.5207415,2476359655.232333,2865761799.9265356,2915105756.6989503,2264169181.0825186,2757600312.963163
2010790490.125497,2892629154.402517,2469859972.528822,2316890361.475387,2183798747.022702,2294057576.1824093,2666799504.0676875,2254244574.2876782,2849409497.5100102,2776718749.9673824,2862645880.4383373,2234311692.899888
2117802269.2865586,2231865627.2826977,2656285021.080062,2093666806.5136979,2878407418.514753,2172079445.197438,2902850122.959955,2493913195.0054374,2809593604.298089,2085121887.7623668,2078670334.2301736,2353411886.348474
2327586271.755447,2193547204.543421,2571048361.3391285,2397661030.7041745,2417448879.765906,2818495943.567071,2932755604.853966,2113044451.2137277,2639933377.1428103,2290841676.1184893,2384690020.4431653,2055891354.5877666
2913373372.1684966,2447377375.7296596,2833170549.714156,2809881230.7075105,2860725449.9560595,2996343679.812874,2125768591.615516,2881469999.6093216,2012999161.036233,2397806032.189667,2662391505.296613,2199090653.8119617
2617137274.0444994,2980234505.575392,2221149598.915281,2208151240.3088794,2720321621.209869,2011343932.257978,2817558662.7889,2514836958.3521333,2970910144.1636014,2832122457.03384,2169095184.9156175,2658938038.06933
2034817572.7292218,2806994634.6181016,2289886015.3558283,2156134779.4265046,2611645418.8682976,2628406418.0938993,2048230767.6957011,2584048361.1509705,2873681269.8471937,2472970466.018174,2730197582.8803034,2648568057.3454685
2022612743.437537,2533249672.2489576,2763979438.3762145,2952988279.793047,2866134602.6908684,2279138156.350565,2738350300.143592,2614989879.9894896,2541435320.8439684,2261001002.1537695,2729907697.7182193,2411981766.0651507
2858134904.353869,2878051819.6229377,2155037988.195766,2634907451.5077243,2694679989.294107,2053851000.9291015,2650789874.7944493,2476010738.1053386,2340635982.3873043,2488496139.5944,2336827095.4903865,2261520836.275735
2092334884.914107,2663982962.5166893,2018942470.4041104,2400734289.995367,2271649887.9660544,2879872671.9498734,2010867156.6430275,2723585472.7926946,2087144205.6358202,2287996616.8137045,2095920070.8208249,2145999289.4346428
2416710820.664899,2224746576.070489,2866291631.6868196,2974823795.748751,2297891503.7048135,2597832414.6628094,2993653979.994068,2074853497.595278,2730391103.099776,2934265961.772562,2252491755.7968044,2274581186.4414625
2451583604.452149,2814047612.9879875,2600145695.6393228,2034591399.346039,2686792132.246633,2335079285.6446137,2066244664.3862112,2818469169.835258,2696605869.141911,2796403586.4758162,2577748061.3776298,2329793693.22851
2361501330.9018626,2413134078.2366967,2657351396.0514927,2417875538.638266,2861085035.1712427,2595838795.402388,2485946452.019487,2201700620.3932867,2089490530.4165401,2214733095.381472,2338962686.3048677,2633998524.2710032
2719938965.5769153,2178209698.20353,2221606036.4894805,2149435433.9605417,2146902089.9532833,2762952987.1159396,2074529186.3691087,2501089552.973174,2515558508.053102,2759968947.9312167,2753430580.4551735,2784457579.8273735
2515519442.853017,2962059127.3495564,2296299319.2965336,2495966315.8208966,2385076459.7366934,2959644076.9548955,2703917105.699133,2553035587.557607,2325452918.3532453,2979792303.1902075,2263204688.8061204,2898196444.8535943
2349292312.459875,2506510057.940583,2471015156.213452,2925652796.931085,2108913428.5370855,2442728218.808658,2845089094.34783,2963899568.1923,2486582388.97209,2623678080.369675,2480128704.353127,2439213865.5207806
2402223010.373356,2286404293.30841,2237439098.2755895,2742276803.2961774,2160011150.8732724,2020090374.5769877,2203374937.4718347,2126860341.368332,2419312598.982004,2168714910.7406363,2191106126.4100785,2925746423.5050163
2505656632.265695,2855946104.356766,2966256701.2291493,2835392067.668206,2405765049.8588843,2055608232.3755612,2557105812.599363,2015857663.8456843,2151390472.6981,2619995648.015278,2297789559.031405,2507628844.3280835
2370605326.003215,2114850026.366363,2819168189.4564853,2290341788.598557,2186997383.0369554,2325435781.246953,2279457589.8722973,2139592731.901163,2352467679.450644,2068203193.3598046,2729716447.748582,2655865805.9195933
2999553758.443187,2106386246.292801,2061100923.527211,2192915337.852872,2023233016.7937422,2378674292.8940616,2294440154.697558,2282262725.518307,2182955128.8027234,2476715729.2929587,2166821493.0383997,2300885148.8967395
2590831300.4624906,2779608778.7272267,2290659052.2139335,2553535064.3462706,2396238507.0176873,2888285956.5804768,2749161833.4260173,2252794174.1661863,2354860142.3977766,2436687492.0815125,2562500142.629592,2131408842.516591
2632953166.528427,2142842220.14072,2729554624.083613,2041634368.3847566,2431601247.105426,2558106897.354028,2339864237.8044558,2045127555.039326,2068875185.5432127,2487224965.4883666,2269941105.315892,2074521598.295884
2392574740.7440867,2633614637.4618764,2253713874.880762,2401809586.120022,2095315670.1598935,2670710443.639635,2567847111.893871,2027975752.0779786,2508252201.602876,2220748253.6579323,2316807718.34124,2400212159.2166414
2037242485.2041543,2980921258.5318174,2663457708.255833,2487497456.7497244,2821824932.687026,2935135149.971973,2725511394.594041,2069569886.425362,2780517621.897661,2284203026.8045454,2213872003.9365144,2941089557.151395
2034946718.70798,2548063001.752215,2013000973.8259714,2199442243.2784925,2604786634.164134,2139297322.5090249,2951353152.095728,2998202229.4595838,2500703486.2112093,2960244402.9170394,2880675557.839338,2915735635.1437564
2775891613.0887704,2551465039.3081417,2121324318.2262373,2668953144.8181195,2395744442.393533,2622188434.6931286,2719595620.8585124,2420461531.958017,2589201674.4930296,2448366680.4840794,2791459211.8720016,2022097066.5764964
2368332125.143808,2427639439.870818,2594698292.1096416,2818011022.3417645,2992270438.0128493,2683676251.8746505,2639898789.468707,2573609114.3847194,2818324281.9502854,2441769122.618675,2012242049.1403155,2584796530.764723
2539934804.29427,2697493975.8677216,2719351434.804679,2096808974.3342278,2446359446.9104967,2921640916.3119335,2053554313.3729606,2289760318.468751,2992668306.319703,2987623230.428383,2507155704.7002974,2878101253.3860154
2258315859.2505226,2602788255.768614,2187014002.688217,2637884528.60296,2926091074.6936455,2435176761.783806,2593936980.097263,2637966972.4394536,2733589028.4925017,2465002993.29824,2542080716.742041,2258318453.538046
2966069446.049933,2540109701.2826915,2471279458.498353,2429801568.5005846,2269406939.818961,2600259115.796864,2011668376.8572438,2049514380.417241,2888157042.5265074,2281564534.585058,2621872132.3472095,2826432237.4474564
2431938256.231607,2777262780.8983693,2253428461.256072,2462427524.1148815,2467754402.5113215,2993514837.6363444,2518362416.1644864,2182853327.3174357,2493092752.580509,2208930251.672858,2425342895.473909,2161580464.3313446
2197759130.619283,2868038436.791432,2069699583.2190578,2960344869.280194,2327674921.5728188,2887556549.7271543,2433315438.6783504,2251629559.957558,2059985868.973802,2923634924.7750573,2641128711.59237,2875754168.860026
2266145469.5775084,2123891058.2195363,2097956739.2185209,2986955294.0351605,2166682866.511432,2807787359.2356358,2194565317.912145,2816944428.4882994,2923262020.626142,2345831359.5188107,2338786187.069233,2386669473.7906446
2405465604.6789703,2430263184.0877166,2678468158.2296433,2384274465.7069697,2777587150.4159126,2954996376.998142,2003157326.3487759,2798762798.0647564,2039918607.4905398,2896515884.467423,2881702101.678882,2231867389.1250377
2537261083.4502306,2174069349.3781557,2627216244.0696645,2510966955.920775,2286354270.6873927,2797344000.5153747,2468668068.9441185,2643383041.18783,2791283604.851548,2056155534.1069794,2258723430.646396,2254404057.409322
2674865323.623823,2752568485.1580744,2111904615.4120324,2544073051.098521,2220719178.239299,2246210923.410894,2535407104.0894556,2096333819.0232105,2269956943.5344987,2118614577.1037035,2941710435.00884,2530697227.71168
2700060586.5106325,2775183754.8403087,2899898230.2537947,2984672299.1397285,2728176488.2837367,2988117853.5282235,2526973979.272445,2215716730.0275335,2834934116.3805556,2545485106.572964,2199397928.713905,2077433427.7173557
2418826954.123803,2620022019.274262,2696217355.4216156,2863947300.684356,2813726534.583345,2973558827.478449,2665753303.010635,2782319188.4258537,2444320085.3128014,2526572765.4424176,2192224069.586981,2950180556.666183
2628610788.366691,2964301515.0496106,2142438148.1960282,2059044848.5902236,2584368188.8091493,2325230950.18808,2853116736.8901196,2267432506.921039,2513434051.1806207,2851556244.451718,2502568411.017393,2665443116.2932315
2553143138.6871147,2559361964.493863,2641566347.0514116,2247901968.7950883,2160247134.3996034,2445550528.367987,2388345237.420745,2214596940.1257844,2012253876.5452113,2199181634.3073483,2021847560.7813628,2850174890.051978
2601024931.34861,2378348906.046627,2028448478.290456,2616945292.857087,2789967969.123252,2916301897.2192774,2402058033.430445,2313535489.668966,2254696798.071039,2577817919.551232,2473304956.5804906,2008184984.3757448
2683144928.1300426,2184266281.797333,2413692505.995174,2244120512.458168,2058622989.2096436,2791025434.304867,2823588327.625025,2392766097.104753,2369984857.256276,2537963880.341664,2198960230.119316,2940423325.3548775
2039844453.809842,2493287665.305927,2951710353.652148,2411200486.076811,2355496822.606589,2023251015.0749013,2498145532.968348,2466721300.603132,2740327110.4199862,2805806955.1335797,2814041767.481681,2406431495.8341517
2007269727.3272865,2549827547.6509686,2848996366.9461317,2021166463.929124,2200813779.9857073,2208092829.2652216,2259135452.4878726,2013353895.5883172,2845616308.4352765,2884581948.8875866,2885014771.6554513,2239148440.4560437
2141775937.505555,2863704928.507734,2242586412.639058,2884747502.8504567,2960458712.479324,2005264433.2489638,2455301773.0520277,2393091851.7887034,2720691976.9232407,2573586820.9203987,2786251052.738561,2662287305.5588617
2383716366.4609485,2352056762.061713,2946731662.8168626,2942130698.7864366,2459294877.852075,2098986372.5258334,2272407500.4934616,2369179201.027836,2708824116.274252,2195050263.180482,2600419081.5827913,2875937042.1759934
2960500311.8746867,2058315082.932262,2778021554.3886976,2987674046.0983553,2284535324.0024295,2949278326.2051835,2229114141.037065,2666591567.5462275,2088672450.7675395,2515304493.822749,2942842830.3315225,2722976853.4815326
2752324955.9726806,2372621246.318855,2064720023.085648,2637329372.3193035,2611327230.0020905,2987550213.3504577,2639611690.300058,2213026304.144189,2340912780.110412,2011805331.770823,2349361339.1959205,2411459060.9797134
2323289239.977579,2881578202.222741,2434371796.0175114,2463557261.364304,2950855632.142856,2505879072.2549386,2935378974.5598273,2517475734.939566,2020633462.091893,2161564985.869206,2092180373.47336,2908325994.281125
2742815426.139452,2634516505.460787,2318125890.894224,2253807543.333494,2226677324.6153665,2940069785.8449116,2061180749.7111037,2308267682.2799344,2759391591.782405,2049706613.6972334,2195483147.1831026,2865651224.2441244
2456410871.196325,2693014873.532314,2489124597.511811,2858011110.3539486,2291212634.9938626,2321487528.821316,2313512555.1055574,2407572190.8029656,2661880489.0262127,2051742197.5171254,2508105886.5635514,2701892644.2343755
2314836112.190475,2462841830.1292,2081199081.1514778,2027216125.4700794,2186733771.797743,2707881844.630939,2876365859.281032,2278284725.2148433,2633472678.8840694,2193451768.731325,2772319488.6096797,2336197955.5253468
2579716224.2804317,2179398844.1706223,2172826625.802794,2262632488.2094536,2509204557.855493,2762747067.7129602,2541127778.1545954,2393790466.458827,2287276736.624381,2922387728.744045,2318567345.9934406,2015561439.4194648
2060006328.054995,2976460429.838066,2506573887.535894,2706603126.7097564,2184071839.34933,2032149096.5267284,2177747888.070884,2312400898.4638433,2515515666.051538,2123121709.7382488,2829586768.054097,2078090960.02143
2746156994.7858415,2455189818.433472,2764520699.541615,2445939691.984148,2378425215.7066746,2791018030.858096,2789882079.35368,2769969925.37163,2261404624.97987,2619767185.1384735,2415278797.394152,2885137153.3532343
2944076247.635993,2806716570.3183484,2738810743.64176,2851477958.763157,2276870826.7216063,2258711853.257523,2556747811.659294,2743055228.539518,2070719711.2752821,2704959982.4578223,2880365989.757316,2499179923.258703
2424506734.210703,2557760662.0855165,2151161306.358559,2230628695.7719784,2300018649.0596123,2925747620.395036,2422747863.7047544,2891867084.451888,2153196633.5727377,2133926758.7240567,2318016308.778238,2342925058.2163444
2455602947.754935,2167928120.5626802,2004864153.030197,2034128320.2547035,2501677377.6640916,2661281460.6710715,2903581020.813047,2836952270.5358453,2175247216.4626355,2476804402.2868824,2920042593.247899,2002953945.3459399
2222524711.733076,2571198142.2542295,2484414467.5668645,2825618678.0211086,2478531580.6835475,2421828828.499954,2704282868.599703,2524143989.734222,2990033049.999152,2679683170.8438845,2114556625.3908718,2339460277.423349
2875936407.3480167,2410478782.5279946,2927267410.7118134,2141270725.3909814,2838041386.670255,2325568446.0106645,2732708933.945937,2279746175.135664,2867486745.864629,2710089991.8585224,2533953257.871154,2351246961.8202634
2268292474.9657655,2509004376.3991013,2228239983.8940864,2327747393.983045,2973270128.5246506,2438484503.870834,2133062801.776656,2935372207.888005,2674843209.587782,2666281335.353236,2540146714.817462,2476007843.240085
2654957648.1975937,2753120730.5126452,2784556241.54942,2547947230.092371,2632975526.0659466,2472793056.6317105,2047145274.5307727,2986999914.047878,2374186991.612937,2768178386.9747453,2871052313.9417353,2151043075.8522425
2770721818.4028273,2516194710.291944,2505738484.667861,2073275944.826888,2872834831.306563,2139265991.8397977,2069397413.6249173,2250423452.020951,2900976926.713595,2680268242.019488,2319525555.317685,2458741100.3592505
2674752077.26196,2569352470.045894,2499157667.8567514,2810164189.1724486,2306250209.31229,2498824336.1687756,2268282138.08011,2426954100.4992146,2470808296.4047413,2845880734.5884123,2003373215.5713353,2553860475.623771
2645047135.0302925,2581147674.290832,2047880186.8269465,2894977084.1942267,2727534389.6617312,2618479752.9173813,2161548613.58806,2491309666.2796803,2574063109.4001827,2211130322.7215776,2469229415.892183,2367855174.330053
2183458567.048402,2641974715.6105013,2051774232.8427954,2975650142.91656,2023096965.7943802,2955884744.129177,2772310426.4481936,2808614972.845322,2605730065.630738,2831410847.0558558,2710187440.544947,2615952683.5023108
2877003645.254462,2211718323.8207574,2079945302.6088085,2695669887.0934205,2636083092.8580785,2029983576.2028368,2129128651.105169,2034121022.3861399,2558669219.9002056,2206866962.1303563,2238505933.852928,2494068176.271211
2695924789.6557474,2465159999.2564497,2879275037.9451747,2934005524.2541585,2689344829.963933,2401927623.8139353,2335973816.9199085,2668585558.8889284,2022511571.1583915,2851908516.193529,2487212149.0499682,2746519675.9332004
2151907180.1981897,2700358891.7675223,2030821465.294048,2285588330.753772,2008860316.7885299,2898169101.189227,2070491919.1799479,2501945201.8562713,2385706389.9118786,2203608806.902289,2520796277.7889934,2514451293.342028
2478306758.4590054,2199134818.1431947,2582028066.30883,2544399945.9695597,2249944092.281427,2060361355.3855844,2841523320.344778,2634186489.740418,2911110639.4266887,2691331801.9616675,2584226219.3970127,2928780416.619146
2868751708.6735573,2816459902.4272366,2315709307.5660095,2425561289.04888,2333464754.3386087,2090718533.3868928,2982709651.7063737,2880975024.7055264,2463072549.2261643,2063705370.4314127,2417899819.1605854,2692663893.580604
2168949668.5298553,2535967544.621425,2928495735.8870354,2662217078.4810886,2168510388.8051167,2484508225.485363,2951761165.7042665,2488657637.3472204,2964069386.486758,2791658759.306379,2479521827.0526977,2691929617.3638887
2318389609.5294757,2126477749.2311556,2231820184.662115,2956307523.8787827,2184139748.688568,2483871204.786095,2341462224.924155,2342657294.801721,2957571996.1401777,2542634890.0475883,2719637043.970768,2969585281.1386127
2158292332.921154,2507362316.6361847,2567929932.60823,2764131076.915014,2432248779.2646875,2477417947.3500485,2965598445.859527,2979934080.469226,2783103668.186968,2140468737.6347508,2688738075.2890124,2053287280.09953
2130042337.1501732,2697753393.4978747,2337786655.90328,2516698318.368623,2852839853.5035715,2720311686.2964067,2824220597.38615,2855597901.8822513,2060013416.7213068,2539138656.0297065,2837092071.006006,2257104105.838363
2035975400.9013536,2776991134.6320777,2474561658.8684263,2014966156.794555,2903768491.3430886,2228147562.9180126,2824629816.4909415,2136221263.465802,2628605061.960597,2165206985.3829484,2853131702.645832,2229384102.0321155
2421870565.996352,2491913772.5979066,2372223610.061036,2713057461.9818244,2236658564.8856606,2969664697.6512203,2248541995.518081,2395662292.668914,2892689497.2652464,2572796961.9985805,2366885300.9940987,2369904470.1957808
2809283049.509862,2116764374.404905,2860284113.7494826,2036012893.220871,2794906168.158085,2837253349.750769,2901249444.182881,2946375300.241591,2077100363.5126696,2171295449.7853107,2776373980.163954,2355101468.0972767
2947122972.196799,2693751529.19661,2609354859.908513,2370267501.93734,2379034721.895858,2641057731.7209992,2921068164.6545897,2873961663.6865892,2116918821.5696218,2388749496.7011504,2737964154.159469,2981714921.795659
2196130656.1721687,2682999548.013037,2345081760.4887137,2279905373.511435,2898254804.4864445,2321625675.3273306,2543269304.824727,2934462804.740818,2791183724.6292486,2577147128.9560075,2599809638.163566,2277528235.671396
2714558158.5980515,2888598799.020195,2337146124.4480243,2907950377.918609,2954317587.9787903,2477030511.2938895,2877959510.134162,2650513296.287736,2260566526.0129476,2410126105.5856924,2265705141.3691287,2452418468.536696
2903926182.709073,2693408745.804279,2967225735.0164714,2060841307.3605635,2788030647.105882,2355323434.8486485,2514626444.6347094,2457409688.7128315,2503256929.939614,2115649080.2081974,2268017076.494834,2860495330.8803067
2694411508.905999,2638950999.3179145,2533142199.728262,2248482673.250815,2406452863.5588613,2514314334.5065036,2756950192.3277063,2756839860.3906546,2448845687.0487537,2564146760.288825,2945988858.895353,2965225332.0289626
2446927248.9823484,2561725135.447638,2155824216.6658487,2508426815.2634673,2602718951.073892,2578432706.836705,2267490612.937159,2499133620.4946313,2647713301.399634,2927753796.4165945,2821838035.921211,2332598987.1128473
2741851736.784421,2586357961.790986,2223500910.7987523,2760042775.771974,2700115684.803646,2459713931.66209,2683740637.911869,2438875210.8623004,2970784446.109838,2191511137.0337567,2322968764.842372,2463669116.138874
2247482925.9373903,2085019845.8483636,2607860692.605744,2488827006.723468,2194094713.7762814,2110275091.9370742,2803656486.774439,2574023320.164158,2984349626.304934,2247344584.3531528,2573075435.234908,2374480748.8956933
2764659090.731787,2102978848.5563917,2238082425.882974,2687825628.068535,2870433180.2652144,2215154327.248841,2329207429.8266,2621918493.8733697,2931949374.087936,2368611291.1672535,2490691549.7878013,2631835394.908398
2926706472.9812393,2551042676.630442,2626174605.3927317,2037249776.5726347,2494789096.774992,2605391282.052204,2987033631.2443414,2425441869.8523016,2809225491.4993153,2267691870.458037,2562177664.5283895,2378750365.649298
2123068346.4231036,2221127506.0960827,2251880462.6697817,2882203735.257172,2214750091.5219364,2650031052.865409,2807458041.7648926,2374842145.409411,2955820576.829761,2358521162.314734,2255699239.535452,2789456830.5531664
2010770655.0843475,2496350951.1331854,2358394395.347621,2535732509.492969,2775089132.219435,2593581360.3131566,2232832605.8260775,2449563586.9283657,2001708392.0433664,2154285633.9431095,2387829456.5552306,2901447425.469517
2894030539.9643497,2467188735.06906,2254254466.3095365,2224744903.1036816,2693790673.580716,2538503867.8064837,2272563184.6953263,2070326249.9761004,2220903793.802696,2866257401.3045125,2583951027.164233,2860713621.744333
2703321483.317552,2377794296.0847406,2312694600.760358,2846531913.91081,2954947866.317723,2237966966.733472,2144539346.2616625,2982867854.6795497,2081558635.989409,2868413172.066268,2470032189.3030343,2180235710.8820853
2173089708.301714,2016128499.6990943,2308138094.4632945,2221780502.688034,2859905912.2364902,2811026472.558189,2872445346.910096,2272967854.8993435,2383174466.5052156,2667356157.050033,2551835190.0742607,2367290849.9928117
2667914972.1205072,2570918826.549383,2618174981.285425,2594627755.3123355,2292995625.092558,2319470919.1629057,2102948034.1667805,2180657125.990695,2020845019.229708,2614798937.9493117,2066997056.94529,2686345908.3805523
2055848602.7268322,2485551442.9704022,2021600206.1010227,2750856751.809571,2332787187.305705,2581645686.56596,2798181073.4903812,2177419795.5338073,2476075063.0725203,2319659047.3048186,2223699029.6300125,2593284939.547158
2054853239.360383,2971863517.897279,2333527663.9523215,2999212349.298845,2113909516.7432132,2075162706.1227102,2080769678.9677742,2711964304.0180116,2473867009.679541,2724946889.574618,2488468047.038832,2405769668.167711
2177740944.857323,2504204318.9815,2482590040.7424088,2993774673.4023714,2056367793.7786658,2332624225.5691066,2801834603.433785,2146114516.6718376,2454154810.525826,2541760214.7899394,2015756157.7711527,2273175809.0640984
2290547071.4663405,2224346752.860538,2383385091.7630167,2315313536.8785276,2415263211.9323406,2922428414.9309893,2483157159.38529,2129099401.0464442,2274813823.9950466,2617826964.74264,2907419225.034149,2049692136.0638814
2311807031.6420403,2549613917.605658,2001856244.3113286,2478522874.6680756,2568384123.372337,2071061059.5902858,2749718733.8809648,2948239509.762213,2267401217.326078,2825749047.963442,2527785645.095848,2808509864.5245776
2805403287.3826494,2399489082.945664,2378065069.549586,2434436259.2456613,2393965293.0620785,2553780462.491818,2423359709.3642,2696657037.005014,2524418030.0399904,2222574287.3984346,2104399509.2065942,2823329676.997478
2243192313.974161,2162521498.560032,2190813300.31428,2953551506.974098,2566449926.074894,2057037689.4573834,2416512058.2293735,2097390740.9511673,2804749976.3665085,2042600462.5076332,2009900535.645532,2804922966.153634
2270164859.020933,2319474252.3914003,2595201115.6619816,2245603869.7887945,2468581374.4926085,2927673571.698039,2822295274.5231986,2417459074.7842574,2322890663.3598566,2518048406.039532,2894330030.6490417,2277135496.2177334
2710069939.8181324,2627208451.7985716,2742541022.337562,2541193280.582089,2971797240.4532957,2390923980.6355596,2325714373.4435515,2800266090.76555,2296944322.6739755,2900954971.679313,2053810058.7332485,2692709672.5586185
2398972065.4660244,2600375479.4555387,2223228446.3371596,2130501189.2560666,2091731107.4726856,2487180752.556322,2029137364.4806647,2867474750.850712,2426285280.0113916,2884457418.5018835,2242703930.3157244,2097966662.4628148
2734870741.8383193,2378870306.4442854,2184642092.8131704,2749215416.853857,2195495063.510093,2667418138.646189,2743503228.117994,2313991962.4545226,2126458528.5665715,2715266548.5339465,2869512787.518064,2826241585.127556
2844863122.8665924,2495101950.7981005,2165894104.937626,2876784994.2910595,2221236012.0944324,2405670627.733412,2187733593.011301,2455653716.065016,2635476961.680621,2725024171.1617293,2445181341.36261,2585817841.840838
2409191687.382511,2659138747.3996267,2809956445.9891925,2987579995.634987,2171722897.1034255,2569215589.711652,2349254231.281686,2464242278.3213844,2576741421.6988416,2872467722.1176014,2326845121.4765396,2945459459.1047087
2659032290.60553,2727484185.785667,2832382576.2397213,2270470627.7669754,2228452989.7584276,2748311143.2696548,2018352606.0946927,2177489956.7127404,2332196310.87516,2778503680.2662797,2626828777.4596453,2325639599.434388
2963050604.053612,2439755785.2195125,2229762536.3538713,2750060792.621048,2046355388.6278687,2075563918.784427,2886894047.158603,2945693174.272879,2334049708.353739,2932004397.6080775,2747355150.04057,2049629765.6692684
2066485685.155418,2382574512.9919558,2613383784.6826653,2441262912.3915215,2759255865.853798,2466299956.768237,2712057203.9683642,2349100402.25607,2984240655.110226,2841509585.7017426,2736576485.5713477,2289647130.2032957
2475188863.0488505,2039153098.428407,2304119130.595547,2206174354.03263,2307462100.3988094,2149688336.051533,2691980707.9577866,2397882876.483391,2492798305.7289195,2229334165.180125,2459430981.491217,2341045849.446205
2536175351.691897,2585201389.351062,2069971013.4776495,2734111043.6856084,2652849308.6161537,2631335825.625875,2117556961.6918225,2050798219.4283273,2993730206.662738,2178854002.4776692,2563423070.6099477,2901599961.623048
2840827521.656649,2473891588.2507486,2455081079.3857856,2979384933.947148,2119720182.0549521,2591589129.4766655,2569736741.4244714,2075309138.646906,2060437098.6835892,2200431498.709556,2357060416.889345,2712065461.709169
2441367147.908403,2227873335.2288475,2334328991.768634,2294200510.5038457,2795559717.8067937,2952857398.0562615,2506443991.9063005,2023841500.0932739,2696773605.99925,2477131648.316098,2514456833.0911307,2264104544.4604626
2827016278.2192035,2023442005.8410642,2703863704.7083564,2888054791.0744977,2670838064.5018854,2275082789.134927,2704643152.805255,2879900539.4848747,2242876987.062701,2870720255.4842653,2837854465.8605156,2504126926.405915
2038618540.1787374,2939953549.8575487,2539607531.6594815,2167707400.849335,2929349109.1923633,2947065313.6006103,2530053663.183755,2310170128.716029,2875182321.355777,2564207873.051877,2089919445.109798,2699723536.4208274
2920526823.461712,2048114704.6481159,2153373486.619911,2099476170.7132237,2659723985.6362906,2023707912.0312314,2071742876.1363354,2464333570.1961975,2793801755.2279425,2016685850.744087,2830124583.7021995,2390130036.5564365
2476735502.4977484,2684647166.784736,2449236766.155187,2891256843.976775,2668282821.672217,2355547090.682312,2884599012.19089,2578096152.4683022,2900940574.8670635,2718458075.5598063,2616994463.135686,2629924335.20711
2936555194.4552393,2723925957.2031007,2319098029.016828,2670827750.521532,2843548773.2523932,2393069348.3039074,2624546372.321708,2804529442.8490467,2404185993.2859106,2696554431.2739997,2674342935.742498,2462517744.350654
2223739218.4209027,2771726010.7748036,2256396247.9787183,2071580236.359674,2919030442.618808,2046970600.585929,2358753376.4860125,2945690217.4420323,2049990596.1430595,2129870362.473343,2537464357.0279336,2444104403.7932615
2587692968.4422765,2696891709.96695,2268598972.980926,2803252828.238009,2842694753.6678967,2919419606.136933,2710097911.663855,2929903203.9070044,2111634024.2855368,2176996192.464676,2860911467.987983,2179887404.163209
2132973187.3622499,2412878286.9420586,2541109075.954006,2168870629.061951,2819202441.8308864,2481420356.061637,2755168499.321697,2616524336.0349965,2470296277.143463,2906908061.493619,2960134140.2376676,2855352208.441325
2138332079.713951,2971260607.3302565,2140078250.88901,2674072224.0606394,2651410623.722534,2196418586.430548,2014023543.4800763,2842007435.224244,2032071914.6989017,2440487374.6047893,2137581387.987567,2742136134.417592
2068210239.1123834,2879110702.367246,2197833134.79092,2743778480.9136214,2108478269.3037808,2989353930.718556,2368225000.9007998,2009339722.8852386,2362839259.134933,2682678732.79542,2548019959.2168,2991699367.9710455
2133730072.7414403,2594945384.467231,2481719433.3355765,2515853658.131053,2399095855.8871384,2699313859.7641463,2770616375.665624,2181254234.2438855,2889304614.165185,2488222474.395161,2352454532.4168067,2058589791.1089938
2520226390.3891788,2884439555.7538266,2178069712.3514085,2009120927.632698,2243097481.9698076,2221519377.660813,2534020736.235731,2376059728.104589,2694221228.521656,2394993398.599155,2180111833.4134493,2911350412.412998
