0,1,2,3,4,5,6,7,8,9,10,11,12,13
243545818.03008574,238871589.46412295,252363849.13642427,204678628.10305023,270901877.853975,217946126.5351342,267994210.0643034,240982709.1080445,248562948.76068193,243024265.0457253,299305268.2718823,212427748.3533716,213447418.93040594,232431780.68441516
267174049.8330114,234622651.47072458,239635271.60051176,299338475.6777677,284956296.0144306,278110361.0468234,209804945.24814636,220505095.9173824,282040018.92453486,290786474.36593556,254928841.24573284,218220939.71546495,283550892.9229996,284831969.6154074
200758212.81334308,224418556.19998136,216645254.39878842,261045961.2970854,232950997.5431873,235434684.75749668,264273947.92556474,236408278.78450635,283004886.5519534,252921133.44851145,224809127.12338656,272048780.7436813,212466968.90043858,225674534.34552673
212424166.4920514,293753607.46261626,258269821.184511,203609283.00834802,295566702.6993344,297681570.991005,272438559.79255664,280269490.40956664,200055935.86443916,273416712.3086601,244466620.27345872,216612740.51327038,232687054.87724555,257475561.56276575
283434039.3741911,275656802.33072436,201391776.8065568,204636198.3456693,273809099.5088669,237523563.33226475,274217865.27716863,223165720.68258092,297605524.5159594,216467267.62903032,223263203.59319237,204833521.98731133,245146826.68507576,225198160.07017455
272506231.6183186,267582804.24155468,211778737.84753233,281990113.55474967,267581522.5819779,223619640.33465514,279313395.20161754,204372104.02574584,256557266.5680655,272329603.67092323,278941149.84881616,270072107.35989255,231791393.7909717,226654987.41095024
245172866.98469868,246056571.4055337,260302021.52830055,224667639.50544667,231689238.3529255,298668012.86832595,251383773.80896255,295094730.40641254,209353888.6182843,225417815.68662843,232345809.29480234,286517527.48146147,228809333.33375785,267156323.057478
252211768.99856448,245330612.06629166,288148449.3955629,248835837.66712487,254605831.21442902,205734631.23294342,281664496.6750041,283361177.91998065,283230351.4546062,231936892.85401496,221735156.3873486,271474244.9027763,234155389.23598436,247132454.3133332
219343985.12689635,202451240.34705344,218353182.11260292,281487034.16696274,262567296.2259225,252572361.77161825,218621296.07795703,288593134.34101295,241620300.33617756,258800794.03324974,228330722.99095532,247151625.00674972,237317707.85853207,239544296.22954613
260066524.5348626,273098584.643967,271628541.03481865,207891393.71342373,280927936.6062904,266711915.63573804,222422823.54704475,244775631.63347948,280792390.2174205,247875851.83772868,266441715.29252696,293508289.88020855,281716879.4349784,248957079.7899323
235561219.60240644,279995396.2495972,252219756.08948374,225454033.02353647,260069499.19890073,265726856.64442402,239910818.89889866,209436421.7834209,251381454.64260787,253256721.33479396,265462488.88093194,280554986.803078,223279782.0676657,239116014.5284145
208240827.43617517,278720341.4532688,231782834.7678092,292838897.06142056,230955907.94860458,258232171.27980053,215824314.08090016,260007560.068474,274847631.201475,251430155.20078465,292351653.6373545,226374604.95072642,244762273.94274223,252002144.70211786
272309347.5138083,240199724.2411161,255580920.61294532,217380712.11642,297643701.0294701,213014955.69128007,278503745.5931093,234783811.93161052,217058758.55594873,249748760.24251604,261970015.70472312,299030256.3002508,219338880.1902862,231608043.77178302
225515057.3292275,271114729.2811752,223237971.09671876,214871067.68134478,267559208.30335033,265856050.33131889,233897941.46107775,278366987.85847837,267229295.6334279,269581193.7018599,236169418.45316982,254061375.40009567,233898787.3986464,261165066.59585994
258379456.16918913,241843916.35192886,253153682.83312315,233762268.62447736,217701649.3978695,267612858.40502512,292388763.8338216,255680273.58354545,229433903.71429494,296472174.7894753,209849297.7510734,276967400.23428845,229324113.55480823,288412775.8587204
294792369.77562517,226389331.80518398,246984935.45965517,247342297.045806,272617734.0811836,202572710.64478958,242908414.85875756,265071953.9771351,293299283.0075341,205040933.25073448,278242237.6719452,250079329.11464447,245198917.1905491,238157226.1516101
275666703.11270195,270491657.74773717,217559918.45456934,248050201.55651557,229629567.701021,252478352.37757838,233831461.97634995,210203284.33664748,257038337.49250782,219497955.15869015,207409923.6922871,274178580.5167151,222553171.42165488,280813872.4284196
289028453.1775788,235197954.15717617,266177217.51055968,236873347.91023868,234958691.0830391,245544502.6490872,238968012.85661754,290036878.14152175,234691936.44186938,293115410.69549835,268688766.8356139,221268037.47260833,234286187.3743206,240648282.08109018
253236813.6428068,297782763.82624465,233667596.52312496,210603568.78559107,274983765.8564459,296221411.18076134,210462580.12664926,297778023.45930356,266929388.9653825,222888844.56299335,280206129.5917067,253411612.75341806,225605604.50800943,204839322.7145318
293313025.0278738,210625541.51046368,216681318.98807177,217495883.9746383,224742338.74697456,227240021.7407741,211668638.68614775,284151323.5480291,237474669.6510896,251810613.51434702,288440950.5104715,247986329.5312546,271916135.44883865,246384369.2009914
214116170.7187313,256467668.07605585,209494440.0913197,201264331.2963726,202595070.30396873,275215909.9222983,235441012.8503416,242378482.29949114,205664420.42195424,244886193.21564302,231292053.74848634,248196338.928216,271107581.95812696,248646841.00670588
208477573.7470847,224100967.10143983,291128729.03014344,260905268.7838327,274892723.04733336,216640815.5378006,227971853.16122222,236348172.10241753,267017638.6430002,281202737.40393686,236459151.34889406,238668741.15070596,241310647.54123148,244911562.46877664
227068045.01200852,251596879.27917293,236878152.83722204,220693735.69232628,252209298.71005598,280922675.24601644,224616007.2104945,261282143.08199814,250518068.40678412,218868435.92894277,290054771.31762034,279591177.02701485,282247887.8315161,218875490.07399812
232262773.20760387,204467805.6086739,253599611.05656573,257842924.96615717,240657434.87274763,210700535.19613943,272159142.89010465,202526393.9862011,242005042.36695856,221433696.45065546,251953559.1215344,260344143.651644,262321902.90570793,251460788.672989
279530873.077121,209612079.89913496,267527623.76210248,266590546.41463596,232916590.23424992,258684539.82051784,262183313.86713833,245301892.68225318,291580308.92801064,234707886.39313945,277542252.0949232,245200209.792156,255583219.3075362,273870217.72164595
234976135.8507467,279189871.33783674,298503802.69061136,259701230.76897576,270387680.54608357,231362513.28436863,299609641.1714463,282474452.5866779,200532673.6629867,281009832.371653,263286844.1539996,281973777.8444344,250442131.96156347,270932650.094436
256101108.0299938,244418878.43265748,244670729.0022121,210945617.54483515,243543994.97002017,252150317.6838818,208154039.47514123,259445629.80817342,274009847.8054532,221603369.83811706,282172369.5241021,251005795.0543334,233463546.85707715,296781629.07694465
270344515.1548654,242657754.40640286,253803485.53364027,208361376.7146276,257180549.20104727,203173383.58711103,248790814.19939446,222702838.9238129,202312765.77646583,261208029.87377793,280837677.3378799,227224877.29612285,293374634.551866,201770637.04204586
249808226.83379945,239795223.9255986,218565138.5843845,283199979.1325748,298185990.7665359,226498458.00488508,282489166.4406465,248827283.20428634,250241256.08982134,249914967.18832585,247799680.62134734,211963313.45579436,239745465.29263222,222749141.8673146
243496780.54752105,210491056.5933914,229341854.14431542,265520183.4575128,250685209.8019796,200895345.7092358,229758108.7985928,263871272.5363081,247221263.09397873,254032335.3742921,228693178.71086067,273212262.06339556,242084957.2476376,250877381.95699966
252897580.0600269,247801227.72800368,233390221.01434565,274775346.08312726,251133221.06136623,231485684.99106196,210470173.29569143,218941684.49677557,207383059.2368909,252906941.05968562,231213012.82218227,248332739.72489235,246227755.5555763,220270266.16587523
210264222.95542523,289281224.2316991,263874589.558442,252426543.12061873,222050400.4006245,203868453.0877677,273717612.023951,239792407.0203869,207791539.24867472,262888694.26531965,223576009.5679797,206746585.43768242,232960261.80798396,204836722.17280588
281609832.9171548,250952626.99878725,274192440.6941286,224156433.11039418,256640120.53214824,204171609.57345453,221705258.64675784,260272756.5991751,256245373.9360718,262053087.18615964,293126189.789371,241298192.8879719,296124485.7675534,271441790.39595795
204299938.7704226,290760041.2249078,264282489.107392,257038628.85651705,247747492.4065346,204797089.16873127,223930262.46126673,250066445.76653087,200589245.28988448,220843860.11697584,209016626.50721362,209713485.92888626,267594191.29360765,226948436.74460468
220780587.13396797,297671212.5607766,214845802.91182792,209975924.55718523,207939748.1378429,239488337.26917526,291527249.91185296,248645868.8791803,208576355.55162776,228054428.7843532,296374513.6953921,213532152.3694569,296570763.4422401,221470482.46965793
240156216.5894046,278918468.06678873,283759931.58501947,298752529.5326842,224038029.678245,225021094.56118587,283812162.40986276,238825034.64676428,278092597.4116565,214612898.3951904,260469128.81639516,250480397.9113511,265300085.09114233,219284670.1775693
241205094.96532404,212918136.68755418,297579319.12867796,223748313.42769027,225766263.20790672,201340789.6330287,277921310.06398815,256864894.27120426,249732927.5673012,267062169.08927986,210108353.58458638,242221727.1866701,245222986.0702829,282664665.73763114
226908503.8724583,271379918.9870117,267754816.91687775,262745428.12708664,230611398.27904773,222343213.7229312,202452682.94273227,207786673.3755314,204058308.92470154,289793250.5390254,276920637.0665537,263312645.58192033,260041242.68336955,262152716.41690445
256527598.7341527,219409366.79114485,216192214.56690392,252884421.18035176,297357305.91560894,257689201.78552857,287289077.028917,225631911.2309434,240421552.4156133,278903263.0991034,226105929.96685353,224637787.0882286,291575148.8467709,263939223.38139585
244956590.22883424,297079490.761358,274269656.9475644,204000020.47406965,231762555.27109954,268178039.4605406,280372633.94719195,212628882.99601462,261416122.71588185,280086542.57164544,235307468.61615896,259186585.75034618,292950378.9190962,286471016.3867303
287087428.31596047,281606380.1108723,216793600.37230965,207587306.25032288,284790993.1266815,227403267.86025077,290663269.05947244,243248095.43039826,287223327.36178297,203390560.20163846,265514619.0728587,237508186.1996899,284768199.2830087,227839069.83742982
273287348.3725518,244840633.53030506,289258023.87770045,297346678.18140894,217939481.3379312,297386989.1557548,210805294.7215275,221463027.0831608,247378402.1130605,218694424.3891819,270335048.2256072,290626294.1528578,241271665.773332,224940823.35959476
260549302.09176126,238906127.3318719,242648674.40966535,246420145.84265554,265389954.0972395,213758480.59489536,269821945.2509445,254023920.16756728,253756570.45918292,219127688.37194756,239695467.62915185,297639227.98449194,232392089.00750387,231538802.90776935
278377229.807559,261320007.91654733,279939838.0688057,252845723.54052287,235297013.7753587,225453150.5061785,256066643.54849586,221197123.03659987,274048529.12158304,268801965.61294836,270728657.784389,236980072.54024732,261322538.25151387,205057576.5092666
212211385.0846599,288303515.3018614,248509114.737576,228956796.8026819,222828946.70442083,200080541.13321975,208796231.3114189,256862890.99103278,272888742.29605836,279335058.0148454,258467106.52200437,286065738.5448449,276908056.1310984,244459581.6408813
262913788.3488068,283844742.87160516,201835177.47623187,231078945.84144822,293437432.6932077,275513020.053597,277828343.06938577,290941707.837597,268353982.37500563,287288537.8009172,260255032.67625615,225367799.29856047,273129923.47310925,291531864.0352007
203639225.64375293,267953169.5621444,215966140.86069927,239022142.24822232,236541369.3352425,235757683.1168397,260809825.83413425,277840500.43563664,210296271.21611458,213153888.01581392,296879090.3264071,271789590.6579097,257647042.28492817,226475412.70140946
229882267.50063694,241219118.9938567,241157290.87662777,298235415.2940028,253810106.31541604,250398660.7589061,299218799.0605901,230650941.13585037,264275429.59926024,264456853.68304318,220404126.65786847,285252150.69805425,237519052.42408493,274826332.19581205
225161290.01558048,239120772.38884613,204516693.23906124,205476096.28949383,249546321.06207514,224189839.94642562,214161195.96272302,266069653.21089092,262123156.08691537,223731640.04648042,262643966.95218432,235659266.4098524,294772130.65524596,208845532.20367885
285658983.25602746,250304911.6657501,255876417.91212362,242167643.1956631,250349311.08614022,243384939.07908157,200266023.74278003,288309179.2123695,247059011.03333652,278057138.6001439,278157138.51257575,264091559.08962846,239764738.86232945,237780030.61957884
272893110.6804982,215318625.50605002,252998253.0175212,234256253.95362997,297704084.481044,298621880.67050284,221887909.7407271,274494718.5638743,248328283.92374694,237868982.56326684,299343710.0040236,243886933.96775603,261415025.9571053,280147543.93924284
222578755.68676707,229301403.66640702,240891283.6481122,201327234.17720112,200917327.24705383,211404193.73615438,275786289.6728513,240018285.9830835,229218614.94810382,232073499.95017275,205971277.93705606,254138670.42445362,237498091.66833264,206070037.66705737
293313906.4260117,257294327.85094938,258735788.07862487,233637984.7811657,208366784.6947025,258004012.40719926,264766168.7664285,247067180.0447489,281360383.54497224,294502491.2887929,292993019.6590991,279948176.71346766,276070350.05913347,239365986.8778534
238608449.30526692,266024350.1042212,268325653.7453579,289181975.66960967,209852955.47110665,202652163.4326404,252532786.0399027,235002515.85565338,200480181.6019379,259163084.99870536,220765626.04512367,259643455.114192,287609049.1152869,239829693.19815153
222095045.43056253,216529576.52487504,297127161.9912943,280493424.49496394,271260144.22528106,224311533.28594956,289049772.2236798,203997704.4389856,238883813.5081747,212907850.97839046,264597173.676469,214731810.41903687,203832328.04457796,270267628.12042266
268498224.7064561,230491297.82571217,272780874.58710927,288238017.6058378,264207285.20809057,281941055.48538643,211045056.3908038,234797769.03091913,245795453.65038374,299856610.69412106,233218053.4330379,203611757.29719752,231478720.63285625,286987754.15776575
219149132.1439027,252047247.33221063,225198133.48602992,266084544.8533634,209053063.05379456,213453744.3631789,201172522.00526464,216559463.12242258,253138645.19738352,274944975.419206,229935703.0065583,238591744.82473516,224551779.7875001,286479152.00913817
240763403.86175162,215816447.42979148,202783001.20808464,216776338.528717,205236953.9945007,206835015.33837885,223512657.1131107,297481297.48437303,275444603.19012624,287561264.141483,250732879.7718611,253655454.20066416,280491835.0955581,266061083.36352044
231779512.86002466,258072854.44953826,287732192.0514328,244519959.10247412,229854154.2230688,274761160.6104205,286530445.2311874,240539122.54559276,215236523.4639542,234642553.1849321,246895162.04835388,293362182.85272896,205358796.74634242,242125686.26357508
238145253.20833436,280842086.60247093,247887060.06392017,263066442.56145385,258304109.6244084,263407871.15961987,276501839.18848664,265776008.48645955,241156840.34217435,239895854.66007334,202221947.50705636,237176436.80618283,282000879.85875636,282977249.92435235
257523038.00507042,256384510.58401567,296780196.84900445,289199486.82791406,239377216.37640473,267368237.145407,294932008.39512604,233657530.0161094,294209530.272646,297092057.46134824,263969299.728836,215798448.50835314,281311441.4761129,232834685.42007267
256257559.45115954,219594042.5613675,201817511.90551224,248420065.7218095,292824998.4454755,276283706.1970254,297954580.33079696,218937274.05201933,293090651.81402326,263434510.76466304,210325061.4110511,253220499.01702538,211252015.1846149,293209285.27471405
210096709.02701122,281944074.55734813,284432300.2660777,201102368.1842585,249430004.8162571,254491823.98643976,247413285.08046108,252768985.55556402,238779483.6992415,264794698.60443327,281128377.1454942,267339930.02270183,298594426.6768019,263762783.0928686
215214213.9150361,243905800.62467402,212783782.1063746,258893879.39593646,220653807.51215145,211852459.8963075,264859889.54176784,235534625.73811546,238448391.10062584,209659901.08065218,242487242.97198772,288018465.38817835,236015883.4940413,206154799.53070274
292080853.9312622,245029044.36092755,263364208.88217443,273548373.74378204,283971037.05047196,273656629.76509964,249979415.79746884,263322926.44081563,281731502.93361956,249145885.84050837,229121347.37047333,220494479.0646218,262224489.92689583,217288361.68541247
225793808.99251866,297615104.7549556,229754451.24683937,233726378.43434858,265880098.68841428,291113205.04517496,294911225.1118079,237059303.36932984,297218706.1306051,216660388.09592307,226892163.94675192,293577719.91653097,262709028.76860106,286521453.81945944
278281468.19759893,246976640.89853498,200141944.14858943,206708041.28724363,290305955.49090236,253526906.17113537,273281165.9991949,282391511.44491017,288593489.1909645,293895391.37447065,273100491.3223116,272551556.022112,218363242.14071468,224614035.1628573
220198125.13489115,265953594.48899063,222062663.61113095,256498344.72230753,235751133.86653164,255237312.47401878,299134267.2070589,292925262.05135447,292815256.03752506,294400573.23244554,214836543.1874837,231746587.0050134,211495291.70223823,263779040.04307982
260870625.31685996,256123893.24642244,280304075.0976468,279837702.97103876,252593114.16682208,286440705.9661504,256919976.72363672,263286930.0053004,280588286.27233255,260756081.51773632,251498613.04103026,216064272.47768822,285671038.76935333,224532872.29949367
259461325.42866483,262703948.520823,246917994.42908913,279319505.9160493,228083523.54926652,207022867.64664963,206909361.12451825,271681081.53620774,272605544.9854827,258027973.27319738,218058147.16022125,280701982.18085515,278423620.69230133,275611271.5908276
242147906.19605985,295125516.67444164,249957654.90062886,222672801.00435278,236374792.03699687,222227534.80808643,273994677.6768393,298317031.7292803,287526618.8125781,255835153.5535461,299590359.34686595,212161261.74630943,208213065.1989903,282270562.892173
287418024.3826971,236025319.6447352,239331121.89354467,285235064.10358155,229262592.95835605,252890470.34940696,275426899.1434973,212136040.41022283,273117798.10577273,281470048.72853374,232819744.69401908,214433971.4242238,277281436.83929676,246677248.95496866
251317309.50241518,256060667.46414977,266821801.1688333,265799432.42541012,228613769.83642313,200971633.80754656,293319977.2116882,252382095.61657253,237710375.86484206,214109474.55179828,272679399.36857104,241149612.9636597,237549743.89156684,282462425.69242764
237377407.57481593,242953639.09422743,247736916.90519407,234876652.86706328,281594178.84938645,224797664.39695695,253271566.7690678,258799555.13256893,243136497.34364754,200103887.4504813,284138534.33560115,257526654.69748673,294209388.32708716,215051176.1269042
227577445.022768,278265169.24601334,299894974.88856536,299715291.2354168,281022634.00391775,281942798.5820884,239637905.45316258,238852479.00342265,233755919.10352865,289303491.8626008,276363587.7843483,231269608.2089971,267162999.1608516,238911466.46397638
220029930.71995533,230513460.9624896,260828564.0188638,258566811.53765967,229309846.69356644,210359186.56057948,236275599.16547093,220512971.08302674,288785841.3761333,237617851.43004656,216235136.92416903,296123666.1344454,241538460.50532585,218050419.76030886
217621449.87942892,290947399.0990043,294622880.29118127,253178671.22359613,258981653.725607,270474886.5990345,237525713.6463596,276861620.38073707,254048537.41504666,264237328.13425973,288183427.5102798,266696212.16450152,291518616.93469214,255731390.19514394
284618791.75172794,286181164.8889236,244241841.53861764,213161187.40416262,242151112.60839492,294328936.5225587,213960751.04441527,264922109.634835,252627080.72819144,245722009.0335833,231677796.19081372,258710920.26374418,220083168.21443462,225355602.95732334
275460700.1400385,287644503.8418502,245209529.5366767,206445529.86662266,208258456.88713315,213837960.74148053,298900909.9302553,258747802.15449834,230235042.1161566,207485370.85559505,248263465.14030448,281594717.3214651,203896554.720457,243320372.5726707
222450547.6248436,224665224.48992938,287933660.7503266,245329722.9525931,212118995.23547813,293742182.3877811,277369027.77294385,296348558.2824435,236328105.4594658,248025999.58262432,222425331.73481354,213515335.63865867,271214112.93763506,208921795.2338013
285824984.66680837,200456128.98826307,203203192.2437123,290208466.77451956,218293909.3611747,257081028.02391118,203463050.10629123,262135882.8273771,270808534.66912246,264986476.01191175,290818351.0951572,297326468.4680561,290201008.7460774,240369208.53860798
254837174.04449147,228979853.70333394,213302843.728059,244591175.69334427,204673615.98340988,225307708.3439452,264431938.61659324,209978425.73139587,220783203.56385905,204342666.15710363,295050638.4965949,284780563.0240978,240061065.68126276,217480588.18856508
231637033.02931052,222634486.05664346,273741970.1686417,218718524.40209714,239813442.7144527,255081363.7045111,297045933.1888307,270377852.28289473,276083669.26931685,211690297.00388205,237389223.08814895,209487305.77417734,295778367.6385694,273700011.08839893
268744150.4202586,212391518.0630196,251603904.92711997,275176395.14047575,222998133.46228513,239770929.64091575,260986881.55241048,238871291.59693182,212961024.40271798,273917968.86078084,298004014.64678115,271539849.15231377,287583668.4047081,276603554.0628953
202188388.00078613,250273999.16165072,281316110.90073776,290758374.0198511,259590734.61049846,270556222.7256415,285364685.9396051,227106299.7005319,271531532.47408646,256659309.31024733,230646519.20297718,206375220.4775056,228019971.0019958,260446062.5376607
290268509.501129,257430493.4167971,292146902.2416537,210694234.54339534,216018443.31411338,297159049.0565268,269963761.0175186,219364058.94828695,230941707.52631164,276339929.6695422,206339450.64548388,229935232.49997663,279060488.67296785,294550916.01615936
299961250.11573523,201319077.39957756,214174683.0652238,229276121.64393315,228288080.48468825,267959205.0946945,243947709.365867,259007327.16399416,287661870.1103437,257080824.06993258,268609489.2793996,293860388.95616144,298753110.66590416,228969971.25100657
299473385.7333945,280346714.5857937,291351898.28873867,269391181.4833706,292292547.2456988,241120252.99267423,266050602.74395838,210073097.68614298,235782646.02716145,251001829.50160396,258373854.55811107,269481470.8179155,282950285.6120216,230158282.32067257
253050063.3036682,283561278.30486816,227264298.5274999,245428225.83655402,234496034.19315177,295385479.1526693,234659654.24633694,203973718.9453275,207039141.21442217,213982709.6526723,277818172.2283736,293469062.2659821,248305833.79562497,256014749.92656824
282824836.88103193,203860646.65583748,208230038.3131866,219913695.55616042,219634754.42536974,293488221.021247,251913450.49437723,273852290.5030108,261959266.3853457,264978270.25738862,287698765.2155495,278449771.1930719,275558728.49204636,209905423.20148924
207310347.93478763,266114536.1847665,216739887.41222262,276055792.31253266,278001807.9413414,279394854.89459205,270661441.27182937,268328072.3766522,223263199.42368346,247486459.91020393,292088716.2691465,282959806.2499963,292290434.3299428,250323786.9919094
208796221.25046068,247619830.40701762,283211171.0063539,285131590.54030216,281340685.886077,234660752.77514684,231145888.28729033,239153170.51759094,238691566.33640566,227242497.86675927,277186121.5785351,270715058.61234754,227014818.73714754,291545480.5304515
202237266.70368814,218408615.66323495,241910716.0080676,204789931.51244816,281094677.59050316,229473831.1637584,225299888.50843918,252585615.81545272,278106224.525057,228868918.1492716,209557519.38996148,290820719.9903418,274932943.8456775,212507227.1445016
289253404.13996065,206779958.1501729,245367913.17183453,276148030.4690516,235180901.2672287,244654030.1021527,209258759.10332668,254163374.82790273,285562201.1908618,219654102.64204305,207386921.62523797,263809719.05307722,208627716.16427347,281016752.774571
288511300.3723037,206724284.8443485,206661424.54073042,204881778.94276652,241437163.6135527,234854995.91087618,285468532.388726,278277125.49480873,235031961.38905194,216710098.12311813,270571762.10740936,245122991.3745539,272663246.4349575,269883031.5400274
240526901.08200493,227238000.91178998,207193860.4835981,221411946.41245484,287762102.00864613,214932998.3510624,250548805.01195803,214169388.21244428,223665898.4814567,293242130.98814297,218452669.3993605,202833526.068786,263155771.8346042,227421174.8756659
269884136.8106247,225461139.77633137,288849252.1819202,278647286.20268434,201826012.81953695,281662959.83998275,288979068.060249,219770927.01004887,249357891.06834942,298287167.04267085,268012597.60274735,279030369.1840104,219759481.51329944,267584084.0923419
272205303.05024797,230804925.6320648,217609813.97368032,215392029.45072234,229973264.11671337,200197219.57048833,202286410.17294,270151902.8840906,215123842.91290778,257282981.42102316,270574951.96659654,215630585.26124746,214572530.6833985,298446373.7846653
238084306.19196016,272749553.2157272,290641771.21959174,264132149.61345494,206043789.1253159,213721770.95727026,281238346.62522584,258818238.254529,286070239.78172106,283049036.6621157,264081648.8477525,223110760.99529955,288929910.3385049,284313845.6554652
234496615.2517986,207927432.56869555,208557385.79529953,233911578.6933257,284425952.23180723,294710331.26761806,204663946.4403383,297452348.7447818,253231080.64408478,271445055.43760437,273113219.87931037,220895929.68354085,239964568.22146288,208768095.63889927
266781658.77545306,285435716.213067,277448963.3123276,251550244.90761364,235168374.04643008,256399796.97826445,250605708.1649054,281984020.5354067,290308092.0734066,237071292.11140442,263943881.19140312,267785161.99897876,211430406.6676437,208067854.86485797
258704237.03494242,289099813.90523124,297182217.18014747,201304667.52508646,297669443.9517594,296249639.71878237,225418025.48414394,246411060.93869567,272659140.6668348,248544635.88601607,295758420.1240804,237702006.10162693,201486624.0393975,211557856.33338618
260489209.89378393,201995691.267115,295686208.82023317,204216757.4878448,206269569.8117788,200263779.18506885,299418945.5629026,233237343.84964284,252596673.03956234,266759453.27117535,226268502.20457807,216383186.1838848,263374960.86844036,254496559.4787662
285110057.2461874,279867703.32476187,270683989.2044656,232718801.16897714,295972052.1047933,243258524.09377635,242635747.6866591,207638558.02125368,272140906.9197104,283336621.4205321,283012963.6805104,202946554.78521192,237649937.65994653,289359534.0526286
217462385.6526927,204339269.8171066,243525461.9275335,203350514.7430831,298233135.1019139,226818698.94901907,257096212.11745813,238502233.2563909,268899247.81072325,236189545.05147323,280593050.32996124,232888625.20181715,210510143.3473279,263873363.1503978
276601478.6768354,263448522.2405822,252247330.73630396,213263342.13514838,287184653.2087039,201801635.1309453,238999271.74893484,214948869.83193377,277878049.99318755,259793327.23588696,220715463.26281735,293660654.8840391,240919926.08953285,263457850.49123594
279655413.0725316,271934984.6913828,273701826.1880656,223536744.82058445,265555437.84875315,232776561.78856927,216204285.7017943,223521498.8493997,279982398.2047456,286022276.50169414,220345343.9372713,248228084.58230704,210976189.31254205,210126217.10952795
280123097.1746482,238582592.5889554,287241754.7276485,275444880.79572105,248465385.6532053,262034488.41858733,209282037.18999687,232428356.70877576,235948589.47435534,254749748.6386791,223340305.107031,253633446.13180634,257316862.79062527,214909610.87809825
207348001.11975974,283037505.56253344,206189255.07291287,210194700.941204,208842813.7008831,236297657.2557261,212162799.455767,242442483.53233427,290884868.92293906,251299521.97680333,238436247.45055667,266565674.25761724,220415056.8583735,214873480.32465386
295527374.44539124,204095991.39816654,274662060.5356922,268468363.2060157,280313837.8910949,246547874.11631176,291336108.4965128,292864362.04004943,259708410.56806657,215696145.399835,232212242.5010492,250687968.17740694,283264204.5841749,220056961.23876834
238907875.1225403,294342660.38662684,273673280.6754984,261399105.0121201,247049032.60459673,266230368.13711524,274547300.23486114,220475743.0166129,278490462.4619644,281634017.78962284,213229897.5180805,298476120.6975285,276600764.01032764,219822577.71380022
241645453.15932587,291404586.50328493,271125045.0721963,271014181.12671,296097725.57142764,290472939.209767,234703503.513949,215120589.16869736,263691727.8387431,239979748.548814,281396587.23657876,243742098.187018,249649604.9076011,205278879.84985438
230000639.7007303,201831401.28734154,245410522.51902577,227437812.0624727,232180390.2905968,217013508.2875859,258098367.45282778,216922266.6618198,282051690.12368274,278463775.8778312,299464372.5861703,255168277.20814326,253045028.00929707,283614553.4783471
244653352.93415728,252826229.9428296,288809037.2009139,240948621.06074458,269464132.21564764,244632519.97663313,270748146.84502274,217898084.92367002,210179972.7985518,292477222.58869195,295735409.7174674,246131001.6324091,299694184.96717954,264865894.36063302
212298968.76277503,245650752.1941882,252374679.28515488,273290501.9014769,268916434.6883086,294959406.58790225,220081626.95526847,283141251.340096,257321685.0005438,240986477.11051404,246732507.39566156,265285192.9680274,211806428.73156267,238128535.60063806
253702038.7313726,200724650.0337063,215988347.80609414,282590391.01608396,274793827.5119952,209103802.89768758,220246348.29188496,238452277.99044517,277125514.7179828,225481204.2994672,227649705.0085891,250327239.05603662,259652549.58549803,249471102.01123852
296041434.0122068,204944202.79670584,270792685.6949042,295812934.22480106,220692206.58615682,247982487.96260726,200063419.47445038,224825518.67726782,260429533.1598004,201014359.455597,261155093.82755563,227084683.44844094,260063227.71615654,284711458.7262082
201505079.00581318,295711672.8392875,296084626.9593792,217634379.26349202,256943316.43955564,232387596.21049926,215021044.9597766,294514134.9479787,292097036.3676737,290242200.14985794,254909716.86225766,222721732.60192773,223621749.8520921,296957373.38771504
240491671.01778162,279886723.17261124,275259010.39810026,247262704.6814756,288182828.2377618,250254666.90165973,250604526.26187143,246798748.57802603,278593146.65781945,267569996.323286,202902881.98678446,268488192.77420145,289883640.78304565,254584406.93275794
229944597.18341887,216168649.11607334,236414382.0295808,224271757.8302295,218146702.29253402,208257512.14288512,210960013.4501832,275685290.346506,242213686.1307126,234777032.4058941,211960777.60560402,257611368.00302905,283344410.8008271,201779502.7891882
247716244.282199,204906295.12162864,245549576.81886807,262730629.04169238,265892850.21828207,217378862.38323078,233085612.24674746,281439292.13752186,227712958.45841423,245986919.02399334,228389906.407554,238439400.9036691,229325431.57509398,237082946.55447498
217254554.80927387,235032163.23272294,254656070.7751075,289174467.2492946,266861090.08798972,243216048.42740223,283877430.26314884,247849439.24918172,212220117.77041227,271957611.39569265,293702405.0938891,211373999.35699478,277232989.00260377,220164251.85501203
231995176.70569402,227569027.26323557,281092415.3762136,247179207.39876515,264837191.68468454,230352700.39525077,232008434.71293098,245442796.9263113,233632316.58960438,237576478.58052638,216201175.13116992,244810021.9732656,216316018.95744056,249931236.03492126
272064306.00990814,213740374.5038768,291229310.119654,265326842.27384567,226229481.71823376,222004115.971621,299438109.63738763,207854903.99183196,226777243.97900438,282644587.9954517,276359251.1201589,211629551.6721867,250452036.00818646,217337612.85739273
231810677.19680345,207262355.39357877,208933542.29251733,235325440.89939743,271547264.0964187,235369252.5328535,237816715.6534882,218358491.01650497,243266940.0757022,287828282.49912304,212864328.3509795,216207715.9462155,291817162.7153331,247784329.09489524
